	Klebsiella_oxytoca	Stenotrophomonas_maltophilia	Rothia_mucilaginosa	Enterobacter_cloacae	Veillonella_unclassified	Streptococcus_sanguinis	Brevundimonas_diminuta	Acinetobacter_ursingii	Pseudomonas_unclassified	Kocuria_rhizophila	Veillonella_parvula	Streptococcus_parasanguinis	Rothia_dentocariosa	Acinetobacter_pittii_calcoaceticus_nosocomialis	Sphingobium_yanoikuyae	Neisseria_unclassified	Streptococcus_salivarius	Klebsiella_pneumoniae	Streptococcus_mitis_oralis_pneumoniae	Citrobacter_freundii	Haemophilus_parainfluenzae	Pseudomonas_aeruginosa	Abiotrophia_defectiva	Lautropia_mirabilis	Streptococcus_gordonii	Acinetobacter_lwoffii	Veillonella_atypica	Prevotella_melaninogenica	Streptococcus_australis	Delftia_acidovorans	Rothia_aeria	Klebsiella_unclassified	Raoultella_ornithinolytica	Streptococcus_infantis	Actinomyces_viscosus	Delftia_unclassified	Actinomyces_sp_oral_taxon_448	Kocuria_unclassified	Chryseobacterium_unclassified	Granulicatella_adiacens	Neisseria_sicca	Acinetobacter_johnsonii	Actinomyces_oris	Prevotella_histicola	Actinomyces_odontolyticus	Pseudomonas_stutzeri	Comamonas_unclassified	Streptococcus_intermedius	Gemella_haemolysans	Citrobacter_unclassified	Brevundimonas_unclassified	Corynebacterium_matruchotii	Granulicatella_unclassified	Fusobacterium_nucleatum	Porphyromonas_sp_oral_taxon_279	Actinomyces_massiliensis	Veillonella_dispar	Actinomyces_graevenitzii	Leptotrichia_unclassified	Oribacterium_sinus	Solobacterium_moorei	Stomatobaculum_longum	Corynebacterium_durum	Pseudomonas_putida	Atopobium_parvulum	Megasphaera_micronuciformis	Streptococcus_cristatus	Achromobacter_piechaudii	Granulicatella_elegans	Gemella_unclassified	Peptostreptococcus_unclassified	Stenotrophomonas_unclassified	Escherichia_unclassified	Streptococcus_tigurinus	Gemella_sanguinis	Capnocytophaga_unclassified	Neisseria_flavescens	Actinomyces_johnsonii	Lachnoanaerobaculum_saburreum	candidate_division_TM7_single_cell_isolate_TM7c	Neisseria_elongata	Prevotella_nanceiensis	Gemella_morbillorum	Lachnospiraceae_bacterium_ICM7	Cardiobacterium_hominis	Streptococcus_vestibularis	Bordetella_unclassified	Actinomyces_naeslundii	Aerococcus_viridans	Eubacterium_brachy	Sphingobacterium_unclassified	Capnocytophaga_gingivalis	Prevotella_salivae	Acinetobacter_parvus	Streptococcus_mutans	Lachnospiraceae_bacterium_oral_taxon_082	Agrobacterium_tumefaciens	Kingella_denitrificans	Fusobacterium_periodonticum	Leptotrichia_wadei	Prevotella_pallens	Propionibacterium_propionicum	candidate_division_TM7_single_cell_isolate_TM7b	Kingella_oralis	Achromobacter_unclassified	Selenomonas_noxia	Parvimonas_unclassified	Prevotella_denticola	Ochrobactrum_anthropi	Dialister_invisus	Prevotella_nigrescens	Streptococcus_peroris	Oribacterium_sp_oral_taxon_078	Porphyromonas_catoniae	Peptostreptococcus_stomatis	Prevotella_oris	Neisseria_meningitidis	Neisseria_subflava	Scardovia_wiggsiae	Streptococcus_oligofermentans	Eubacterium_infirmum	Lachnospiraceae_oral_taxon_107	Agrobacterium_unclassified	Atopobium_rimae	Eikenella_corrodens	Rhizobium_lupini	Sphingopyxis_unclassified	Eubacterium_yurii	Campylobacter_gracilis	Alloprevotella_unclassified	Neisseria_bacilliformis	Capnocytophaga_granulosa	Neisseria_macacae	Leptotrichia_buccalis	Selenomonas_artemidis	Haemophilus_sputorum	Prevotella_oulorum	Actinomyces_georgiae	Haemophilus_haemolyticus	Streptococcus_anginosus	Parvimonas_micra	Kingella_unclassified	Roseomonas_unclassified	Catonella_morbi	Cardiobacterium_valvarum	Porphyromonas_endodontalis	Selenomonas_sputigena	Campylobacter_concisus	Prevotella_veroralis	Leptotrichia_hofstadii	Aggregatibacter_segnis	Streptococcus_constellatus	Selenomonas_flueggei	Campylobacter_showae	Scardovia_unclassified	Actinobacillus_unclassified	Aggregatibacter_unclassified
Prevotella_oris	0.881275206397	0.841114651937	0.83528145077	0.889672107115	0.77264272316	0.781967872314	0.875170965527	0.828966725513	0.867755938943	0.899011686836	0.83528145077	0.777957219663	0.77264272316	0.813694827446	0.898711063659	0.733228802933	0.793962305816	0.905224667419	0.842601273598	0.861291444934	0.71142798476	0.949348964642	0.838771531555	0.791105224026	0.814780997878	0.962306403228	0.791105224026	0.772877172942	0.787064169723	0.949348964642	0.814509694856	0.814249459186	0.962306403228	0.90563163531	0.8256891314	0.949348964642	0.612304832097	0.897188543815	0.962306403228	0.741996499787	0.712469026151	0.949348964642	0.786345357091	0.778670243147	0.746946277336	0.949348964642	0.925979041027	0.812833160673	0.792864650925	0.864489067077	0.949348964642	0.792864650925	0.920228345332	0.666723889461	0.612304832097	0.733228802933	0.795974354414	0.666723889461	0.746096804234	0.798248898834	0.800799636977	0.605793264163	0.751657657591	0.934102868133	0.714047932094	0.818230128955	0.818738145668	0.955608295815	0.793488886604	0.781401267204	0.93147574824	0.818738145668	0.934102868133	0.713382043425	0.86734834902	0.670891304058	0.802709173557	0.770312580564	0.709098314782	0.751404248686	0.793488886604	0.759765205531	0.522890558432	0.923416008521	0.804557903486	0.885998821423	0.955608295815	0.812833160673	0.962306403228	0.624457617346	0.934102868133	0.612304832097	0.648429061607	0.786865772376	0.909903179089	0.830103140444	0.949348964642	0.851592307875	0.907406549025	0.807544093531	0.612304832097	0.709344554504	0.756180167551	0.670891304058	0.962306403228	0.648429061607	0.802709173557	0.404299531451	0.962306403228	0.77227328164	0.555713474879	0.699387671644	0.612304832097	0.694327121524	0.905957835088	0.0	0.689896283628	0.756180167551	0.732967896426	0.723668690624	0.905957835088	0.786865772376	0.934102868133	0.689629581862	0.748687640536	0.955608295815	0.962306403228	0.805538697025	0.699387671644	0.612304832097	0.573051565104	0.727309080609	0.839950059035	0.407797302532	0.34284221854	0.718931535738	0.612304832097	0.699387671644	0.514241616087	0.723668690624	0.839950059035	0.786865772376	0.962306403228	0.727309080609	0.662143150493	0.839950059035	0.699387671644	0.863991360736	0.793488886604	0.612304832097	0.839950059035	0.793488886604	0.786865772376	0.514241616087	0.471155136324	0.839950059035	0.699387671644
Neisseria_meningitidis	0.833920913566	0.833920913566	0.887494681896	0.776358987355	0.834360908711	0.838868970457	0.866768781801	0.805021830858	0.840676857101	0.863788394512	0.840570003639	0.840570003639	0.882546625006	0.840728065185	0.842776734574	0.618168340506	0.82773141283	0.898066701725	0.881285586968	0.96002322633	0.834054519049	0.922299675556	0.818478998305	0.826508524066	0.804062840691	0.942381756817	0.745671611823	0.796155802936	0.778667762975	0.922299675556	0.850337559674	0.920005338315	0.942381756817	0.805927055472	0.829557824985	0.922299675556	0.646182388478	0.908203134277	0.942381756817	0.808896967135	0.743444820552	0.922299675556	0.794469078528	0.880960335729	0.815636051776	0.85249878397	0.916555365493	0.801873072064	0.782278626762	0.894146346027	0.85249878397	0.805879704646	0.875619179782	0.853282141214	0.646182388478	0.796783782408	0.782342674586	0.842503769892	0.886318524442	0.783267327653	0.600162897525	0.782278626762	0.866222003353	0.923776590006	0.834413519428	0.907244642315	0.857710720127	0.932026813096	0.592860515172	0.901292162952	0.856864256224	0.835015947309	0.923776590006	0.670207158104	0.794637596827	0.747798729426	0.545365067925	0.692715409723	0.845054970496	0.808741314988	0.689896283628	0.764780395132	0.753013711407	0.815444627677	0.724297321439	0.976293218347	0.932026813096	0.636253451247	0.871184443351	0.720530627154	0.898711063659	0.646182388478	0.807544093531	0.942381756817	0.8634260789	0.907846279574	0.922299675556	0.717156341563	0.901732220861	0.93799822012	0.735570368244	0.571999888342	0.794470416915	0.77270757391	0.942381756817	0.885998821423	0.724286522168	0.712469026151	0.942381756817	0.794637596827	0.801538340337	0.717156341563	0.809332184276	0.687581525685	0.907244642315	0.689896283628	0.0	0.440003942624	0.950505062463	0.735570368244	0.724286522168	0.871184443351	0.898711063659	0.901732220861	0.646182388478	0.932026813096	0.773926047614	0.801533481975	0.801533481975	0.659964317978	0.630810560546	0.717156341563	0.787109100326	0.735570368244	0.717156341563	0.510567989833	0.735570368244	0.801533481975	0.687581525685	0.735570368244	0.787109100326	0.942381756817	0.84749575406	0.717156341563	0.787109100326	0.787109100326	0.717156341563	0.885998821423	0.86734834902	0.659964317978	0.787109100326	0.803621823411	0.787109100326	0.687581525685	0.801533481975	0.787109100326	0.801533481975
Neisseria_subflava	0.903010001164	0.814775391399	0.802359636331	0.765113450193	0.84026906368	0.830976989251	0.904644604861	0.880353942541	0.80999215263	0.86599536916	0.852684818748	0.802359636331	0.821684914822	0.875584056015	0.885979804912	0.748771666657	0.777507767845	0.916814309718	0.84026906368	0.90929434728	0.736399702852	0.943129711197	0.843084520484	0.783332967757	0.804888623971	0.957711702266	0.729639880746	0.725697100992	0.722883248485	0.943129711197	0.863270458835	0.886367339442	0.957711702266	0.700022559059	0.838159139039	0.943129711197	0.718607049731	0.90810385751	0.957711702266	0.811159688608	0.798172831291	0.943129711197	0.825310278744	0.9360100648	0.820687873564	0.943129711197	0.907695045624	0.825307963389	0.758517012482	0.761008237862	0.943129711197	0.727901449479	0.851058951194	0.86411237384	0.332462189279	0.824229767873	0.765001304589	0.833648433512	0.786000604633	0.761743529373	0.647630208143	0.852358797878	0.76976089731	0.925979041027	0.771214645859	0.902525620389	0.786485933887	0.950178034187	0.486150236826	0.852358797878	0.724451365964	0.922212868263	0.925979041027	0.514654515997	0.651974988234	0.646689174206	0.140548187138	0.716710912265	0.855039543802	0.775850731545	0.572840790773	0.717127286292	0.762732889659	0.624450983044	0.763028263322	0.958184257171	0.950178034187	0.75847669722	0.844536853919	0.74081742439	0.925979041027	0.525506419829	0.707848793727	0.957711702266	0.865975066035	0.90929434728	0.943129711197	0.59511738135	0.638971480905	0.880424752521	0.654244537057	0.654262184064	0.788323004205	0.775061214315	0.957711702266	0.866069067806	0.709489227693	0.756180167551	0.957711702266	0.8546248676	0.8546248676	0.738790462481	0.718607049731	0.571849878985	0.865098275314	0.756180167551	0.440003942624	0.0	0.927213137106	0.654244537057	0.769608044492	0.844536853919	0.925979041027	0.89016360101	0.525506419829	0.950178034187	0.824808067613	0.738790462481	0.738790462481	0.654244537057	0.59511738135	0.59511738135	0.709310186593	0.63062797905	0.59511738135	0.486150236826	0.63062797905	0.738790462481	0.709310186593	0.757560233413	0.709310186593	0.844536853919	0.957711702266	0.621473706327	0.709310186593	0.709310186593	0.59511738135	0.756180167551	0.866069067806	0.63062797905	0.709310186593	0.597959893472	0.709310186593	0.541469922136	0.738790462481	0.659201443438	0.738790462481
Scardovia_wiggsiae	0.845775295325	0.852684818748	0.852684818748	0.812362722513	0.874392648244	0.800466714939	0.867472051154	0.911072541491	0.871577978825	0.828257629076	0.78615803848	0.737725777455	0.802359636331	0.883617804195	0.885979804912	0.792958926383	0.7794113937	0.89016360101	0.802359636331	0.906925459309	0.810588486568	0.943129711197	0.892960254344	0.832744050141	0.855706444166	0.957711702266	0.783332967757	0.83819325602	0.878005617854	0.943129711197	0.779262132613	0.81892746397	0.844536853919	0.893335799747	0.838159139039	0.943129711197	0.757560233413	0.879212905657	0.957711702266	0.811159688608	0.958184257171	0.943129711197	0.864843471817	0.925217092113	0.851058951194	0.943129711197	0.916814309718	0.634171701041	0.804867720753	0.905108349056	0.843658154226	0.896505157663	0.919144183187	0.644570356393	0.757560233413	0.773393805121	0.689543203373	0.86411237384	0.849014080537	0.777973167306	0.83203528119	0.683755089694	0.818104677786	0.925979041027	0.816650929237	0.829641944304	0.937033332331	0.950178034187	0.930343770119	0.849014080537	0.948709983806	0.869778314329	0.925979041027	0.875584056015	0.93687678883	0.738913815366	0.925217092113	0.872229921565	0.762732889659	0.861186511195	0.932525651725	0.83203528119	0.945441746229	0.883282809944	0.928681957875	0.798172831291	0.950178034187	0.825307963389	0.957711702266	0.945441746229	0.925979041027	0.757560233413	0.756180167551	0.844536853919	0.824637584815	0.855039543802	0.943129711197	0.695318303341	0.927213137106	0.651974988234	0.757560233413	0.833452713362	0.788323004205	0.855039543802	0.957711702266	0.756180167551	0.806950472581	0.799518482116	0.957711702266	0.630667519893	0.72041332664	0.738790462481	0.654244537057	0.824808067613	0.806950472581	0.732967896426	0.950505062463	0.927213137106	0.0	0.654244537057	0.865098275314	0.709310186593	0.925979041027	0.382277641085	0.8589947799	0.950178034187	0.957711702266	0.738790462481	0.621473706327	0.757560233413	0.950178034187	0.836976022687	0.844536853919	0.525506419829	0.621473706327	0.932525651725	0.654244537057	0.621473706327	0.957711702266	0.654244537057	0.824808067613	0.709310186593	0.957711702266	0.854091856849	0.709310186593	0.659201443438	0.621473706327	0.891188170505	0.907406549025	0.654244537057	0.844536853919	0.907406549025	0.709310186593	0.709310186593	0.475862816349	0.844536853919	0.475862816349
Streptococcus_oligofermentans	0.744430618435	0.738946340777	0.749914896094	0.721646116684	0.744430618435	0.732064366429	0.851950699183	0.918569168941	0.839436200317	0.778368267163	0.732064366429	0.751312592784	0.756796870442	0.688502087089	0.85249878397	0.651127729615	0.749906266514	0.843658154226	0.738946340777	0.855727052218	0.718945850958	0.961051735782	0.709492466766	0.667474039415	0.718945850958	0.970993901747	0.589540236396	0.722867691048	0.716709700817	0.961051735782	0.710936497239	0.727056097518	0.474173907327	0.70608178369	0.741054740551	0.961051735782	0.581760214045	0.810292613668	0.970993901747	0.695929268131	0.568812339814	0.961051735782	0.733483874281	0.936542479489	0.699198145428	0.961051735782	0.943129711197	0.658174864552	0.677205396244	0.777659264196	0.961051735782	0.695997286976	0.807305270393	0.626238821268	0.38948567332	0.685596074988	0.742165772178	0.760953171885	0.687983076874	0.669431146511	0.614628685568	0.718476572062	0.650360405008	0.949348964642	0.698052004178	0.857989545091	0.681942185475	0.965851798311	0.748687640536	0.784570187465	0.757067717066	0.778333441853	0.949348964642	0.740123469758	0.659964317978	0.52339303927	0.680399930679	0.659964317978	0.52339303927	0.59828494247	0.612304832097	0.735590982336	0.582881405261	0.646685148747	0.533807897331	0.766887158309	0.965851798311	0.605389717244	0.723655053782	0.501564953513	0.949348964642	0.38948567332	0.723668690624	0.970993901747	0.85813840095	0.790401057673	0.961051735782	0.538621096439	0.525506419829	0.71154028959	0.772305306253	0.59828494247	0.525506419829	0.790401057673	0.970993901747	0.474082543287	0.45832490105	0.52100064143	0.970993901747	0.533807897331	0.646182388478	0.753201488664	0.38948567332	0.474173907327	0.581527018508	0.723668690624	0.735570368244	0.654244537057	0.654244537057	0.0	0.558926020325	0.222627006205	0.949348964642	0.63062797905	0.581760214045	0.965851798311	0.970993901747	0.10395102399	0.10395102399	0.38948567332	0.965851798311	0.322182139522	0.474173907327	0.38948567332	0.538621096439	0.748687640536	0.38948567332	0.10395102399	0.970993901747	0.38948567332	0.222627006205	0.970993901747	0.970993901747	0.538621096439	0.474173907327	0.474173907327	0.322182139522	0.85813840095	0.949348964642	0.38948567332	0.474173907327	0.723668690624	0.723655053782	0.474173907327	0.538621096439	0.970993901747	0.322182139522
Eubacterium_infirmum	0.748900108457	0.823270120787	0.82853957332	0.763864291786	0.814377624377	0.814377624377	0.948028155746	0.866023358632	0.881537924049	0.906672088543	0.816657720865	0.816657720865	0.871431218438	0.87694128832	0.899518585937	0.780767025318	0.715110491931	0.9360100648	0.864818818516	0.920268388693	0.802611047862	0.936542479489	0.863644108937	0.76766071399	0.753978496856	0.952853637038	0.788091881798	0.775654505801	0.782543476722	0.936542479489	0.824589933235	0.832200538233	0.719672848067	0.77608952411	0.664891827298	0.936542479489	0.762795466526	0.927660121726	0.952853637038	0.736292163472	0.727829725227	0.936542479489	0.838869832763	0.933856163664	0.690107638121	0.936542479489	0.915265435363	0.505734057163	0.577363566389	0.864389297494	0.857989545091	0.659749963163	0.858258683398	0.778674354258	0.680399930679	0.639585636281	0.666266657209	0.725474742585	0.820012039744	0.686180828177	0.516980451748	0.825602767475	0.741960925135	0.917366105946	0.80377187539	0.844278032258	0.741848200135	0.944431686668	0.714981467424	0.847405112455	0.653839991336	0.871609293668	0.917366105946	0.819133522003	0.633022832711	0.559553778235	0.810346395291	0.737528598488	0.636092877577	0.576511434928	0.802709173557	0.681488573747	0.835562245574	0.739745851249	0.547136277413	0.880960335729	0.944431686668	0.633996394191	0.846861357265	0.691658921041	0.917366105946	0.581527018508	0.905957835088	0.952853637038	0.802709173557	0.800969257988	0.936542479489	0.610673674804	0.769608044492	0.880960335729	0.680399930679	0.645840651262	0.709489227693	0.831917939159	0.952853637038	0.547954070667	0.463577671933	0.778670243147	0.952853637038	0.38506282416	0.886359975421	0.652276443058	0.643121812786	0.719672848067	0.673563530967	0.905957835088	0.724286522168	0.769608044492	0.865098275314	0.558926020325	0.0	0.561187644128	0.917366105946	0.806950472581	0.45832490105	0.944431686668	0.846861357265	0.514781595391	0.610673674804	0.558926020325	0.652276443058	0.652276443058	0.609141609844	0.643121812786	0.746239825323	0.802709173557	0.643121812786	0.610673674804	0.738553256606	0.762795466526	0.738553256606	0.846861357265	0.952853637038	0.540004545016	0.561187644128	0.719672848067	0.652276443058	0.802709173557	0.714981467424	0.643121812786	0.609141609844	0.673506788157	0.609141609844	0.719672848067	0.854573921065	0.738553256606	0.652276443058
Lachnospiraceae_oral_taxon_107	0.806108308499	0.806108308499	0.797255448414	0.848826454703	0.790200562661	0.806108308499	0.868777120186	0.939680215057	0.86498195577	0.812223591008	0.797255448414	0.813163194252	0.813163194252	0.72919007662	0.84749575406	0.77003668548	0.805011851777	0.824808067613	0.806108308499	0.947748292512	0.791253397776	0.970993901747	0.784232110823	0.75328076609	0.791253397776	0.9783690458	0.761131632703	0.808774523359	0.789592547916	0.970993901747	0.797803390564	0.743429065282	0.328631661988	0.777594655199	0.803547146167	0.970993901747	0.723655053782	0.85521022849	0.9783690458	0.787306005686	0.687581525685	0.970993901747	0.788571337972	0.952853637038	0.749803194263	0.970993901747	0.957711702266	0.689335154202	0.755683952748	0.853595436335	0.970993901747	0.755683952748	0.856590767512	0.72919007662	0.723655053782	0.762034670637	0.780078055432	0.809284531042	0.763899521974	0.735738535475	0.693150590696	0.731510369563	0.740499843886	0.962306403228	0.706097723348	0.846861357265	0.763769763516	0.974550998085	0.962306403228	0.819083873138	0.80558169392	0.849395729822	0.962306403228	0.85515566001	0.787109100326	0.654302202739	0.846861357265	0.687581525685	0.636067469327	0.7089359994	0.839950059035	0.756782750908	0.72711240894	0.735552057228	0.656669622589	0.732508507938	0.974550998085	0.709386545733	0.9783690458	0.636067469327	0.962306403228	0.723655053782	0.839950059035	0.9783690458	0.839950059035	0.758906366244	0.970993901747	0.974550998085	0.571849878985	0.732508507938	0.723655053782	0.7089359994	0.709310186593	0.847714681772	0.9783690458	0.514241616087	0.609141609844	0.662143150493	0.9783690458	0.58795178672	0.787109100326	0.696127437394	0.474173907327	0.9783690458	0.609141609844	0.786865772376	0.871184443351	0.844536853919	0.709310186593	0.222627006205	0.561187644128	0.0	0.962306403228	0.709310186593	0.723655053782	0.974550998085	0.9783690458	0.132443633542	0.132443633542	0.474173907327	0.974550998085	0.696127437394	0.654783195596	0.474173907327	0.696127437394	0.839950059035	0.474173907327	0.132443633542	0.9783690458	0.474173907327	0.654783195596	0.9783690458	0.9783690458	0.696127437394	0.328631661988	0.9783690458	0.415398472954	0.839950059035	0.962306403228	0.474173907327	0.654783195596	0.662143150493	0.654783195596	0.654783195596	0.696127437394	0.9783690458	0.415398472954
Agrobacterium_unclassified	0.83528145077	0.764804195667	0.764804195667	0.786345357091	0.827961627941	0.795120896309	0.770368472441	0.730374401595	0.916457535272	0.867755938943	0.842601273598	0.827961627941	0.726648967532	0.916392337408	0.689896283628	0.827196028275	0.791156060233	0.865975066035	0.812284572956	0.925873581409	0.830196084127	0.612304832097	0.869534209047	0.814668587169	0.863740096131	0.396789387367	0.869534209047	0.837840014474	0.89700667719	0.723668690624	0.76057896944	0.847986699053	0.839950059035	0.843517996079	0.767082134275	0.616117159025	0.949348964642	0.879683183225	0.839950059035	0.800324219763	0.898711063659	0.474082543287	0.775510365403	0.917366105946	0.827054567521	0.52100064143	0.907406549025	0.88274877812	0.888803985176	0.888300991709	0.949348964642	0.837840014474	0.836975689183	0.877335234346	0.949348964642	0.842910523208	0.879826553516	0.892974116515	0.837840014474	0.879826553516	0.886144068976	0.888803985176	0.898033470782	0.909903179089	0.856865766384	0.917366105946	0.875170965527	0.573051565104	0.934102868133	0.834289539835	0.930463979119	0.822445298654	0.648429061607	0.892974116515	0.943363142484	0.908286974367	0.917366105946	0.898711063659	0.908286974367	0.893783665695	0.934102868133	0.886144068976	0.908286974367	0.914263550196	0.898711063659	0.886545077039	0.573051565104	0.86756877519	0.786865772376	0.908286974367	0.648429061607	0.949348964642	0.934102868133	0.839950059035	0.934102868133	0.93173135674	0.267803694031	0.955608295815	0.925979041027	0.898711063659	0.949348964642	0.893783665695	0.925979041027	0.908286974367	0.514241616087	0.934102868133	0.917366105946	0.934102868133	0.514241616087	0.898711063659	0.898711063659	0.955608295815	0.949348964642	0.962306403228	0.939342587221	0.934102868133	0.898711063659	0.925979041027	0.925979041027	0.949348964642	0.917366105946	0.962306403228	0.0	0.925979041027	0.949348964642	0.34284221854	0.962306403228	0.955608295815	0.955608295815	0.949348964642	0.955608295815	0.955608295815	0.962306403228	0.949348964642	0.955608295815	0.934102868133	0.949348964642	0.955608295815	0.962306403228	0.949348964642	0.962306403228	0.962306403228	0.694327121524	0.955608295815	0.962306403228	0.962306403228	0.955608295815	0.934102868133	0.934102868133	0.949348964642	0.962306403228	0.934102868133	0.962306403228	0.962306403228	0.955608295815	0.962306403228	0.955608295815
Atopobium_rimae	0.793557191517	0.852684818748	0.814775391399	0.794640052302	0.874392648244	0.814775391399	0.784620814786	0.911072541491	0.860103789092	0.886367339442	0.78615803848	0.789943881263	0.84026906368	0.903604606105	0.885979804912	0.77672928845	0.788756014772	0.89016360101	0.814775391399	0.921157392989	0.810588486568	0.943129711197	0.808586993627	0.8749306805	0.791521642311	0.957711702266	0.783332967757	0.758517012482	0.870507538864	0.943129711197	0.840922359812	0.776740833612	0.844536853919	0.844170610735	0.79974895688	0.943129711197	0.654244537057	0.928711509031	0.957711702266	0.71779527812	0.886067021193	0.943129711197	0.812362722513	0.84240680359	0.786363476025	0.943129711197	0.916814309718	0.834017277761	0.749900536451	0.878891826488	0.843658154226	0.749900536451	0.862478123441	0.355859365097	0.757560233413	0.789623443054	0.748771666657	0.815178738717	0.769337836999	0.777973167306	0.767580945901	0.744564217113	0.871199726403	0.925979041027	0.816650929237	0.889760761104	0.887346577731	0.950178034187	0.907406549025	0.849014080537	0.937907394255	0.823590914971	0.925979041027	0.853153863867	0.886067021193	0.566628831737	0.925217092113	0.886067021193	0.588626309988	0.654262184064	0.824637584815	0.83203528119	0.855039543802	0.871023050571	0.819480299631	0.663961290331	0.950178034187	0.834017277761	0.957711702266	0.855039543802	0.925979041027	0.654244537057	0.756180167551	0.844536853919	0.799518482116	0.91310240802	0.943129711197	0.738790462481	0.927213137106	0.651974988234	0.757560233413	0.828444149928	0.723702843425	0.855039543802	0.957711702266	0.461031134127	0.769608044492	0.689629581862	0.957711702266	0.539150653326	0.628816722363	0.738790462481	0.525506419829	0.844536853919	0.806950472581	0.689629581862	0.901732220861	0.89016360101	0.382277641085	0.63062797905	0.806950472581	0.709310186593	0.925979041027	0.0	0.757560233413	0.950178034187	0.957711702266	0.738790462481	0.59511738135	0.654244537057	0.836976022687	0.738790462481	0.844536853919	0.332462189279	0.475862816349	0.824637584815	0.525506419829	0.59511738135	0.824808067613	0.63062797905	0.844536853919	0.709310186593	0.957711702266	0.738790462481	0.571849878985	0.709310186593	0.59511738135	0.799518482116	0.691442411665	0.525506419829	0.844536853919	0.866069067806	0.709310186593	0.571849878985	0.475862816349	0.824808067613	0.475862816349
Eikenella_corrodens	0.756796870442	0.751312592784	0.756796870442	0.658265606104	0.751312592784	0.728293618241	0.813060716425	0.918569168941	0.8153754608	0.702995358001	0.744430618435	0.751312592784	0.756796870442	0.798776885789	0.922299675556	0.683173459674	0.742985374629	0.943129711197	0.738946340777	0.866267626689	0.711536617738	0.961051735782	0.786026713315	0.731252287518	0.732259536906	0.970993901747	0.665375944414	0.687983076874	0.724177884094	0.961051735782	0.733483874281	0.779225123102	0.723655053782	0.713631125292	0.741054740551	0.961051735782	0.581760214045	0.735590982336	0.970993901747	0.713631125292	0.646182388478	0.961051735782	0.740660622643	0.777472586236	0.716709700817	0.961051735782	0.843658154226	0.596715127923	0.591460269522	0.655739897213	0.961051735782	0.687983076874	0.746959685424	0.688502087089	0.581760214045	0.669431146511	0.631987036991	0.709780992707	0.737268462794	0.669431146511	0.583343680786	0.737268462794	0.718011800652	0.949348964642	0.718011800652	0.777472586236	0.727074617628	0.965851798311	0.407797302532	0.737268462794	0.725782712284	0.813060716425	0.949348964642	0.700448510169	0.71154028959	0.582881405261	0.581527018508	0.735570368244	0.698462440908	0.596567525876	0.474082543287	0.640108629205	0.712637630211	0.655798388681	0.659964317978	0.799084035123	0.965851798311	0.646685148747	0.723655053782	0.618884680322	0.949348964642	0.195545767606	0.816872110106	0.970993901747	0.612304832097	0.790401057673	0.961051735782	0.538621096439	0.63062797905	0.799084035123	0.581760214045	0.59828494247	0.757560233413	0.618884680322	0.970993901747	0.616117159025	0.581527018508	0.612304832097	0.970993901747	0.646182388478	0.646182388478	0.753201488664	0.581760214045	0.474173907327	0.762795466526	0.748687640536	0.646182388478	0.525506419829	0.8589947799	0.581760214045	0.45832490105	0.723655053782	0.949348964642	0.757560233413	0.0	0.965851798311	0.723655053782	0.538621096439	0.753201488664	0.38948567332	0.322182139522	0.538621096439	0.222627006205	0.581760214045	0.753201488664	0.52100064143	0.581760214045	0.753201488664	0.474173907327	0.772305306253	0.723655053782	0.970993901747	0.970993901747	0.10395102399	0.474173907327	0.723655053782	0.538621096439	0.723668690624	0.612304832097	0.581760214045	0.222627006205	0.748687640536	0.723655053782	0.723655053782	0.965851798311	0.474173907327	0.753201488664
